二级分类,报告期,总资产(亿元),货币资产(亿元),净资产(亿元),总债务(亿元),带息债务(亿元),净债务(亿元),经营活动现金流(亿元),投资活动现金流(亿元),筹资活动现金流(亿元),主营业务收入(亿元),主营业务利润(亿元),净利润(亿元),主营业务利润率(%),主营业务收入增长率(%),总资产报酬率(%),净资产回报率(%),流动比率,速动比率,存货周转率,资产负债率,短期债务/总债务,带息债务/总投入资本,货币资金/短期债务,货币资金/总债务,获息倍数,old短期债务/总债务,new短期债务/总债务,old资产负债率,new资产负债率,old存货周转率,new存货周转率,old流动比率,new流动比率,old总资产报酬率(%),new总资产报酬率(%),old主营业务收入增长率(%),new主营业务收入增长率(%),old主营业务利润率(%),new主营业务利润率(%)
租赁,2016/12/31,349.625143,16.18036885,52.64870316,294.1962311,234.6850542,218.5046854,-23.23708604,-27.55905173,52.68056854,25.80385315,6.861251211,5.874489287,29.221665,32.33517895,3.045425,11.365705,0.939555,0.93607,155.8691,82.87206,44.551585,80.15452,0.190073333,0.068280002,14.70868,28,27,27,26,26,24,24,23,23,23,23,20,20,20
租赁,2017/12/31,815.5216593,51.63801934,108.4437184,707.0779409,581.239849,529.6018297,-19.99530844,-130.0069708,159.1851813,74.57746152,14.6829313,11.29663079,29.35605,29.47969412,3.128416667,11.38622778,0.798644444,0.796077778,3780.916329,85.45407778,46.45103889,82.10573333,0.176234891,0.065249453,7.635483333,22,20,20,20,20,20,20,19,19,19,19,18,18,18
稀土材料,2003/12/31,5.683856469,3.084223661,3.266183868,2.33492483,1.899424282,-1.184799379,0.113939727,-0.554786767,3.056908227,3.628678664,0.336262409,0.286492246,9.2668,13.3143,10.3288,13.3574,2.1467,1.9318,7.8984,41.0799,97.7986,36.7706,1.366406715,1.320909188,8.047,1,1,1,1,1,1,1,1,1,1,1,1,1,1
稀土材料,2004/12/31,7.227800043,2.719131888,3.520295777,3.375840064,2.844196742,0.125064853,-0.157769109,-0.692366015,0.485043351,6.196327123,0.471962462,0.376205953,7.6168,70.7599,8.4915,10.6702,1.7161,1.4542,7.6767,46.7063,98.0183,44.6885,0.834510751,0.80546822,7.1061,1,1,1,1,1,1,1,1,1,1,1,1,1,1
稀土材料,2005/12/31,8.513175703,1.546535917,3.885332314,4.286336999,3.290120926,1.743585009,0.743875283,-2.119127391,0.202656137,5.768808943,0.519523426,0.418797803,9.0057,-6.8995,8.1666,10.8306,1.6641,1.4422,5.1968,50.3494,97.1561,45.8524,0.377813107,0.360805956,5.0706,1,1,1,1,1,1,1,1,1,1,1,1,1,1
稀土材料,2006/12/31,9.961005389,1.514651897,4.270783926,5.372804976,4.03,2.515348103,0.076850849,-0.215107794,0.047183768,4.902357609,0.478121942,0.412132217,9.7529,-15.0196,6.967,9.849,1.5681,1.3869,3.9702,53.9384,97.4996,48.5496,0.296283952,0.281910828,3.9432,1,1,1,1,1,1,1,1,1,1,1,1,1,1
稀土材料,2007/12/31,5.592027328,0.86806637,2.491990211,3.08322697,1.9795,1.11143363,0.357819772,-0.246310426,0.042619462,3.915498727,0.3044275,0.288430538,7.7813,4.3569,11.7105,30.33275,1.30285,1.15975,17.08295,63.42405,99.45255,43.91615,0.218975662,0.19187059,10.19005,2,2,2,2,2,2,2,2,2,2,2,2,2,2
稀土材料,2008/12/31,6.505029911,1.231100238,2.704339179,3.781875927,2.8898,1.658699762,0.123514259,-0.612871156,0.604472889,3.833865797,0.226791836,0.211853626,6.7649,-5.63715,10.92415,21.11295,1.17105,0.96235,7.6389,60.43255,99.3765,43.581,0.238681672,0.21174186,5.36335,2,2,2,2,2,2,2,2,2,2,2,2,2,2
稀土材料,2009/12/31,13.11087041,3.157976028,2.793437395,9.163904753,6.438235642,3.280259614,0.885041694,-0.305557298,1.053844343,5.499823893,-0.340219278,-0.444553212,-0.493933333,-0.14605,4.8176,6.043033333,1.1633,0.957333333,4.400633333,63.08873333,95.50143333,52.90423333,0.336128375,0.305868469,6.221066667,3,3,3,3,3,3,3,3,3,3,3,3,3,3
稀土材料,2010/12/31,13.31304821,2.747028021,3.023255183,9.044006487,5.896507008,3.149478987,0.857888927,-0.506440022,-0.425330349,7.304774925,0.383438803,0.317176943,-1.117,25.96773333,7.307633333,16.41473333,2.8766,2.302733333,4.509166667,57.10916667,68.33056667,49.78373333,0.845945658,0.277900022,10.9231,3,3,3,3,3,3,3,3,3,3,3,3,3,3
稀土材料,2011/12/31,15.72636948,4.581212638,5.109530507,8.076087261,5.174399617,0.593186979,0.709412608,-0.470893455,1.546308067,11.99535066,1.007176253,0.805717357,-4.604733333,84.66306667,19.90703333,14.90583333,3.105366667,2.447766667,5.486133333,51.34863333,67.1758,44.9269,0.839680105,0.39550156,20.39116667,3,3,3,3,3,3,3,3,3,3,3,3,3,3
稀土材料,2012/12/31,18.69588416,8.412536018,9.71320534,6.371671183,3.70884687,-4.703689148,1.202165253,-0.25900196,2.035431281,9.200900831,1.310150905,1.13102171,14.6642,-35.41503333,9.6466,14.51513333,4.886933333,4.097,3.078466667,26.57933333,85.89526667,20.4681,2.840882756,2.309925058,44.13875,3,3,3,3,3,3,3,3,3,3,3,3,3,3
稀土材料,2013/12/31,11.72013333,3.386969249,9.906919671,1.584089301,0.694683432,-2.692285817,-1.136410028,-0.703410316,-0.258183711,8.771857759,0.860004959,0.761824423,6.37185,27.67935,6.9251,7.6848,7.36065,5.65855,3.45665,13.4362,85.22935,6.39375,3.318735723,2.258217368,,2,2,2,2,2,2,2,2,2,2,2,2,2,2
稀土材料,2014/12/31,14.24713218,3.168503106,10.61975624,3.40346217,2.02516661,-1.143336495,-0.601998053,-0.755950118,1.037086482,9.520991301,0.887295156,0.732905045,0.6729,6.4051,4.80805,5.6057,4.5318,3.68,2.99855,21.55445,94.0762,13.6304,2.184217423,1.53120943,18.5529,2,2,2,2,2,2,2,2,2,2,2,2,2,2
稀土材料,2015/12/31,16.22320382,3.233818977,10.01030252,5.218845787,4.186736728,0.952917751,-1.62998995,-0.545180454,1.901095425,7.447412407,-0.307277348,-0.324428289,-10.73505,-13.53615,-3.72065,-3.68215,4.59015,3.54605,2.6624,27.5366,71.2303,23.6431,2.112907997,1.161785702,2.4863,2,2,2,2,2,2,2,2,2,2,2,2,2,2
稀土材料,2016/12/31,23.40405043,2.410295378,12.39349089,9.999108384,5.699149797,3.288854419,-0.524187131,-2.232283362,2.193073457,10.7906218,-0.355811747,0.012785622,-1.74045,62.9828,1.1171,0.24585,2.50695,1.5168,2.20755,42.5687,72.81235,28.44185,0.700884981,0.24284653,196.06575,2,2,2,2,2,2,2,2,2,2,2,2,2,2
稀土材料,2017/12/31,58.9819294,5.333578669,33.06477575,25.91715365,15.9011668,10.56758814,-1.533589935,-2.810787863,5.675686435,36.32079708,2.863936472,2.188791411,7.64875,220.6703,7.55475,9.9713,2.00995,1.0882,2.39215,48.27775,80.853,35.82445,0.342475068,0.201920796,8.1659,2,2,2,2,2,2,2,2,2,2,2,2,2,2
纺织服装,2003/12/31,32.0180991,3.890774356,13.95577901,16.51225026,12.92563373,9.034859372,0.578241799,-4.756250447,4.939335949,19.48286121,1.598979123,1.158305843,11.12071875,30.46735714,9.679646667,12.6226,1.35020625,0.7776,3.407546667,49.12205625,80.1391625,44.1439,0.350908223,0.261028297,13.13610625,19,18,18,18,18,17,17,16,16,16,16,16,16,16
纺织服装,2004/12/31,28.53930815,4.598481817,12.63426036,14.18875104,11.73483367,7.136351854,3.052005956,-4.135832498,2.835487336,14.88044804,1.294169374,0.986796379,9.30315,25.51039231,8.644914286,11.0949,1.268964286,0.745428571,3.166228571,50.45245,80.85585714,45.03210714,0.428284113,0.340933209,9.124914286,20,20,20,20,20,18,18,15,15,15,15,15,15,14
纺织服装,2005/12/31,41.42877416,5.916396597,16.24786972,23.21391646,16.58597239,10.66957579,2.962664416,-3.655536801,1.147108511,34.92734875,2.103477513,1.69952789,6.500315789,21.1476,6.562073684,9.080768421,1.121815789,0.687168421,4.366847368,52.54497368,88.46095263,46.32114211,0.364420616,0.301530123,6.836026316,22,22,22,22,22,22,22,19,19,19,19,19,19,19
纺织服装,2006/12/31,60.22153054,8.548803635,21.32961253,35.46128963,24.70966656,16.16086292,3.665523909,-6.718320659,3.074071981,55.85456934,2.977497268,2.457402126,6.54867619,24.90236111,7.35065,8.83627,1.194561905,0.736066667,4.537104762,52.65811429,84.64020476,46.22086667,0.373484042,0.284425189,5.24599,27,27,27,27,27,26,26,24,24,22,22,21,21,21
纺织服装,2007/12/31,61.3871826,7.896499273,19.46897852,36.22632632,23.73156147,15.83506219,3.420103655,-6.026860696,4.405372171,51.06711805,3.092932901,2.700555011,6.85828,15.94502667,8.051375,13.679855,1.07142,0.6221,3.725565,57.30848,86.638085,47.363215,0.281800013,0.223725664,4.70027,33,33,33,29,29,28,28,26,26,21,21,20,20,20
纺织服装,2008/12/31,52.05904917,6.921944103,16.70882963,30.3442019,20.03137998,13.10943588,4.735925432,-4.582421959,1.061974691,37.27814654,2.454241016,2.353258581,6.644675862,8.254208333,9.101958621,15.78504828,1.221089655,0.686951724,3.271386207,55.09893448,85.83607586,47.06364138,0.348534718,0.284107829,6.832503571,40,40,40,38,38,35,35,34,34,32,32,29,29,29
纺织服装,2009/12/31,55.09050299,7.315521086,19.00601788,31.74819728,19.53012387,12.21460279,4.575983677,-5.04437606,1.506693843,37.9401403,2.749388498,2.680390423,8.448307143,1.576748,9.158446429,16.62089643,1.237871429,0.731046429,3.279364286,53.31617857,86.44554286,41.07762857,0.36289956,0.298058264,27.39216154,44,44,44,44,44,39,39,34,34,32,32,28,28,28
纺织服装,2010/12/31,96.76789428,14.1935478,36.96712748,53.158951,35.79875179,21.60520399,3.837153095,-5.486881392,5.145957207,74.58646588,6.311636041,5.426021506,10.60581944,28.64818276,9.762144444,16.34969167,1.359983333,0.851511111,3.725063889,53.65744167,83.37220278,45.14513611,0.422308172,0.325084269,9.302854545,54,54,54,54,54,48,48,41,41,37,37,36,36,36
纺织服装,2011/12/31,92.80229902,12.37815812,35.11059758,50.934588,34.52579714,22.43550316,2.068778708,-6.447460263,3.659003549,73.1581431,3.909939999,3.869976591,7.586644186,15.6819825,7.286376744,10.1181186,1.501532558,0.920053488,3.761109524,50.71748837,85.0538186,43.0487,0.460315196,0.376694537,52.66749231,57,57,57,57,57,52,52,47,47,44,44,43,43,43
纺织服装,2012/12/31,110.0956731,16.31270714,41.44972638,60.64108293,40.5614167,24.24870956,8.606572496,-6.53083763,1.193802771,84.24928696,3.344904583,3.481156203,6.500185366,2.970761538,6.520209756,8.737819512,1.605912195,1.015617073,3.119663415,50.52355366,81.57478537,41.47504878,0.482588446,0.36719947,8.329327027,57,57,57,57,57,53,53,48,48,43,43,41,41,41
纺织服装,2013/12/31,112.9578744,17.14528487,42.20174255,63.08367375,43.30707687,26.161792,6.247503715,-6.095689144,1.107574104,79.82301907,4.194090258,3.845767455,7.211443182,2.07624186,6.412511364,8.261281818,1.766447727,1.136743182,3.178027273,49.41998182,77.05465682,40.42304091,0.569635274,0.40207718,8.531121053,54,54,54,54,54,50,50,48,48,46,46,44,44,44
纺织服装,2014/12/31,135.908267,19.61826668,48.01845284,77.91907947,54.45986499,34.84159831,8.515500411,-6.694076682,-1.902310663,87.16099166,2.484051082,2.820040807,3.17526,-1.726291176,4.388217143,4.521245714,1.718997143,1.082471429,2.965008571,51.57077714,74.25216857,43.61686,0.459825645,0.285823215,4.35860303,50,50,50,50,50,46,46,43,43,37,37,36,36,35
纺织服装,2015/12/31,146.3950865,22.14590911,54.6315745,82.83785527,56.5368729,34.39096379,8.019449516,-8.07965904,2.060748427,90.46995162,3.817568801,3.605834251,6.099823077,-1.930871795,5.331323077,5.463202564,1.756333333,1.153758974,3.196187179,48.15783077,75.85500256,39.39193077,0.534896264,0.345055381,7.399511765,48,48,48,48,48,45,45,45,45,43,43,40,40,39
纺织服装,2016/12/31,181.4570424,26.53296163,63.27859121,104.6580797,70.94757551,44.41461388,9.838110578,-14.21634114,5.123968503,111.3911642,4.658510576,5.182087579,6.686874286,10.27651714,5.912288571,7.081451429,1.611285714,1.023042857,3.00576,48.94290857,77.42480286,40.92947714,0.462156861,0.307635946,8.652784848,47,47,47,47,47,43,43,41,41,38,38,35,35,35
纺织服装,2017/12/31,179.7662755,26.50120301,74.45141982,105.3148557,75.93701469,49.43581168,6.923441501,-6.902991471,1.292480178,105.2335048,5.697969328,4.899184406,6.255251852,16.22792222,5.507814815,6.869751852,1.599825926,1.030911111,3.260877778,49.54928519,78.62375556,41.97600741,0.501771515,0.331793691,7.136776,41,41,41,41,41,37,37,36,36,31,31,29,29,27
航空航天,2003/12/31,20.30984359,3.316971596,6.478295779,12.29431052,7.654587882,4.337616286,0.890706069,-1.249015761,0.443576364,16.71491568,0.535739739,0.483214799,12.104825,20.890375,7.06455,9.040625,1.45445,1.0110625,2.7472125,46.97315,85.0781375,42.3006875,0.555725207,0.388055865,7.80175,10,9,9,9,9,9,9,9,9,9,9,8,8,8
航空航天,2004/12/31,124.5696565,22.54409136,29.48112174,87.73484451,32.99942507,10.58059486,3.835922749,-7.62199027,0.767100275,53.04760356,2.291365634,2.393445962,8.0555,7.014133333,4.991814286,8.270257143,1.575242857,1.052828571,2.299557143,51.07884286,78.20657143,42.40051429,0.58345687,0.338988477,8.4618,11,11,11,11,11,10,10,8,8,8,8,7,7,7
航空航天,2005/12/31,449.3809954,100.5197483,107.4551243,306.1335357,99.26786671,-1.251881584,38.88375067,-18.21997316,-0.577053966,236.1148517,4.45818576,4.474705574,4.2779,15.28595,2.3786875,1.514475,1.4157375,1.0157125,2.8249875,56.4099875,80.5062125,47.5586375,0.555101894,0.335995893,4.7400625,13,12,12,12,12,12,12,11,11,8,8,8,8,8
航空航天,2006/12/31,541.9714804,116.5325119,141.4655132,361.4015687,93.30138925,-23.23112264,12.59867988,-25.98796982,19.46934297,277.3318397,11.56859935,10.66944453,5.77683,38.57551429,3.66523,5.21364,1.31306,0.91999,2.68008,57.63749,79.99851,32.5802,0.484939221,0.328737766,54.63682,16,16,16,15,15,15,15,12,12,11,11,10,10,10
航空航天,2007/12/31,661.2147209,141.8343732,173.7331086,436.8018758,116.9962038,-24.83816941,46.54923672,-42.76601464,24.15276648,332.8475146,19.21866112,18.0145499,8.20692,22.59078,5.15717,8.50549,1.54441,1.08283,2.33587,52.75021,80.75084,29.73398,0.54296098,0.406512126,13.11943333,15,14,14,14,14,14,14,13,13,11,11,10,10,10
航空航天,2008/12/31,1396.844127,269.0409839,381.2135992,899.7592345,264.9686389,-4.072345072,22.15892089,-90.38011989,73.97727333,672.2305571,32.64668723,33.19123347,6.9485,15.40026,5.0733,9.2902,1.262683333,0.878966667,2.432933333,63.62085,80.15998333,39.41388333,0.482866052,0.314978788,15.57002,18,13,13,13,13,11,11,10,10,8,8,6,6,6
航空航天,2009/12/31,918.3105996,212.8958334,240.6593525,592.5918311,210.3878893,-2.507944113,43.78901663,-51.62972367,74.00931329,411.6314585,22.90860692,21.7749252,7.061533333,17.597625,5.048408333,7.949616667,1.46715,0.966916667,2.40325,55.02395833,77.81195,37.40465833,0.561342229,0.361434499,11.1492,19,17,17,17,17,17,17,14,14,14,14,13,13,12
航空航天,2010/12/31,783.241078,184.4133104,225.5155214,480.7417461,156.6104603,-27.80285013,31.44201598,-64.42520337,48.15358878,365.4326198,22.9984737,22.25305394,8.393827273,19.87887273,5.234309091,7.7922,1.6858,1.116945455,2.438845455,47.6238,76.15856364,27.34240909,0.623889051,0.398699303,9.963766667,17,15,15,15,15,15,15,15,15,14,14,11,11,11
航空航天,2011/12/31,880.1153912,191.4800838,246.3574692,556.2426951,197.5090812,6.028997458,-5.595007669,-54.77943031,45.96318277,430.5210218,24.35707358,24.87186882,6.9074,17.99688462,5.236615385,8.381953846,1.575153846,1.056469231,2.446453846,55.17686923,77.435,37.984,0.539364114,0.308112755,11.09298333,18,16,16,15,15,14,14,14,14,13,13,13,13,13
航空航天,2012/12/31,1054.062597,205.8227919,279.0601813,679.068227,285.0242032,79.20141131,2.606552147,-61.16566195,55.94167819,506.7502389,22.0274814,23.52722307,6.341263636,9.041545455,4.8515,6.911327273,1.482309091,0.993581818,1.9797,58.45047273,76.76603636,47.59639091,0.436937918,0.255328589,8.519236364,18,15,15,15,15,12,12,12,12,12,12,12,12,11
航空航天,2013/12/31,1248.188849,241.4191663,350.5414266,774.6028268,328.2079346,86.78876821,24.87330134,-65.48143199,54.02848036,614.8501974,29.43426749,29.48082101,6.247275,10.060975,4.6199,6.786758333,1.557008333,1.081175,2.311183333,58.5009,73.91734167,45.59010833,0.515331023,0.298155215,7.570518182,17,16,16,16,16,15,15,14,14,13,13,12,12,12
航空航天,2014/12/31,1712.948709,281.7339555,447.3567398,1085.218822,480.4704969,198.7365414,27.26319455,-88.17246118,65.49696657,787.441435,28.74287454,28.0444166,4.509888889,10.51757778,3.504644444,4.899877778,1.4081,0.907866667,1.904511111,61.52474444,75.00388889,50.16805556,0.3880446,0.233112879,32.4635625,17,15,15,15,15,13,13,12,12,11,11,9,9,9
航空航天,2015/12/31,1715.178766,287.0797618,421.9797716,1080.027314,467.3074439,180.2276821,73.28131432,-64.48674099,74.37814659,752.2780591,34.79037664,32.64393613,5.070055556,6.0074,3.741155556,4.987877778,1.429077778,0.950611111,1.877411111,60.57941111,72.81247778,47.62028889,0.415270131,0.235778903,45.673,17,14,14,13,13,12,12,11,11,9,9,9,9,9
航空航天,2016/12/31,1654.376453,279.6487149,429.3513816,1047.350166,466.599759,186.951044,15.03522093,-57.7945915,11.8817232,720.6142476,31.34371208,30.0090967,3.94572,2.327,3.17085,4.52136,1.31943,0.88813,1.68769,62.94188,76.80307,50.43915,0.420636046,0.236728262,7.59329,17,15,15,14,14,12,12,10,10,10,10,10,10,10
航空航天,2017/12/31,1760.818198,286.2508485,736.3302857,1024.487912,400.7281456,114.4772972,47.89073445,-47.50357963,24.17814088,909.6058069,59.69089714,47.86252029,5.24399,6.91012,3.57353,4.42419,1.44022,1.01271,2.0499,57.90325,78.3033,43.54915,0.45772348,0.258734613,8.935755556,16,14,14,14,14,13,13,12,12,11,11,10,10,10
船舶,2005/12/31,888.359464,259.5825854,128.8812685,727.9754826,124.813107,-134.7694784,108.4698918,-26.46943832,-16.66025359,440.1934447,2.294818051,11.99623497,0.5009,44.1642,2.09235,8.04155,1.0946,0.7853,2.26585,81.98245,76.9401,49.78115,0.470050623,0.352901712,5.32005,2,2,2,2,2,2,2,2,2,2,2,2,2,2
船舶,2006/12/31,1071.303328,302.5307089,172.1099641,850.556497,146.7955918,-155.7351171,103.5755403,-113.0701573,40.7307353,551.3104395,27.60913507,30.60650364,5.55845,25.28575,3.9653,18.7059,1.15385,0.85805,2.5976,79.4343,75.29195,46.98635,0.485694276,0.365192693,12.4409,2,2,2,2,2,2,2,2,2,2,2,2,2,2
船舶,2007/12/31,1002.86573,368.3648408,178.8245045,780.5473893,123.621113,-244.7437278,148.670125,-60.89987959,82.53114928,488.4679393,44.8586968,52.51300227,4.400133333,33.38955,4.746666667,17.60546667,1.047833333,0.863233333,2.5608,81.9531,84.90606667,40.774,0.528992579,0.43997594,23.8974,4,4,4,4,4,3,3,3,3,3,3,3,3,3
船舶,2008/12/31,824.5565846,285.7847531,141.2824311,647.9512804,176.7317618,-109.0529913,41.85523869,-76.09172801,62.29424877,397.1103141,28.09280823,29.30516136,8.06502,25.18816667,5.15406,24.93672,0.93836,0.74558,4.01206,80.72614,89.95676,58.6642,0.478821974,0.419270204,115.51785,7,7,7,7,7,7,7,6,6,6,6,5,5,5
船舶,2009/12/31,900.0552141,356.802516,182.0627482,659.6609235,220.0370546,-136.7654613,28.64254717,-12.73877415,66.32348939,432.042612,21.07032411,23.8492937,8.2748,19.83182,6.0718,20.0647,1.11426,0.849,3.7269,73.48742,85.64078,56.4159,0.544932307,0.449823786,1271.67955,8,8,8,8,8,7,7,7,7,6,6,5,5,5
船舶,2010/12/31,935.7074554,371.4485273,197.0661171,680.8737667,254.3396543,-117.108873,42.72864935,-33.99686064,39.53495715,443.3577673,26.10330674,25.84095342,8.133766667,6.0687,6.227116667,17.28315,1.164283333,0.878266667,4.289983333,72.09218333,82.28046667,56.14241667,0.522375632,0.411393535,10.71195,10,10,10,8,8,7,7,7,7,7,7,6,6,6
船舶,2011/12/31,1220.648498,442.3329893,264.371148,878.4631179,380.031973,-62.30101632,-42.95589296,-39.03457242,66.64722923,595.3734081,31.27604431,34.01304321,5.5948,11.20282,5.40734,12.86852,1.1988,0.93346,4.20288,71.96786,75.79998,62.68648,0.580699546,0.425123039,4.0662,10,10,10,9,9,7,7,7,7,7,7,6,6,5
船舶,2012/12/31,1001.236484,342.2130425,223.6206624,707.8983008,330.2002412,-12.01280131,-18.80097434,-29.76298538,31.85810308,481.0222419,9.071552754,11.72894151,4.784833333,-5.359816667,4.573983333,8.519866667,1.299883333,0.957316667,5.77815,69.11588333,78.50311667,57.5242,0.549166802,0.39733577,50.61438333,10,10,10,9,9,9,9,8,8,7,7,6,6,6
船舶,2013/12/31,898.4537458,261.539592,213.6450999,619.2585918,281.2647133,19.72512129,-5.551486896,-20.94004898,2.570802197,450.5299194,12.44213589,13.61063021,4.193042857,5.048642857,3.8179,6.370314286,1.208871429,0.907128571,5.442133333,69.55068571,72.56597143,59.51727143,0.416575775,0.312212281,72.13174286,10,10,10,9,9,9,9,9,9,8,8,7,7,7
船舶,2014/12/31,2252.826418,647.8309885,552.6705932,1518.639797,640.5731278,-7.257860638,22.86697595,-42.6934089,115.0168209,1155.623324,39.26042273,40.81307631,3.335366667,23.17603333,3.0847,8.544366667,1.364733333,0.934366667,2.854933333,69.0897,74.01253333,58.11676667,0.516155781,0.346333668,7.8607,4,4,4,3,3,3,3,3,3,3,3,3,3,3
船舶,2015/12/31,2434.01038,682.1773725,608.3231857,1638.987521,655.9841902,-26.19318232,35.35303197,-83.80547585,-4.710528121,1397.702984,24.57664954,24.66339337,1.9541,18.0526,2.279866667,6.067366667,1.362233333,0.854433333,2.665933333,69.27526667,72.76713333,58.74936667,0.500969858,0.343094644,3.4417,4,3,3,3,3,3,3,3,3,3,3,3,3,3
船舶,2016/12/31,2630.310529,619.6493376,637.0104877,1760.085499,845.039367,225.3900294,-81.40237303,-99.32694492,143.3948853,1613.55788,13.1113833,15.7023417,-1.272733333,-0.190033333,0.664433333,0.6821,1.374366667,0.821633333,2.475666667,69.46146667,67.6059,63.4293,0.443048109,0.287934973,0.88155,3,3,3,3,3,3,3,3,3,3,3,3,3,3
船舶,2017/12/31,2703.722506,668.8451702,982.2220866,1721.500419,794.2874802,125.44231,17.275877,-5.425703065,18.89470231,1684.564909,18.09794557,20.30765045,-3.717166667,-6.109133333,0.789533333,-0.567,1.472366667,0.910533333,2.5846,68.97083333,62.1352,62.44486667,0.519907203,0.305768244,0.9284,3,3,3,3,3,3,3,3,3,3,3,3,3,3
节能服务,2007/12/31,0.343604754,0.006255536,0.319247351,0.024357403,0,-0.006255536,-0.043469158,-0.00169005,,0.597889601,0.270577973,0.271199435,45.2555,,78.7625,84.9496,14.0457,12.116,6.2327,7.0888,100,0,0.256822761,0.256822761,,1,1,1,1,1,1,1,1,1,1,1,1,1,1
节能服务,2008/12/31,3.104433277,0.475316071,1.108102546,1.995398591,0.114104316,-0.361211755,0.322510667,-0.287494814,0.808894468,1.526204823,0.317776797,0.285630193,21.66885,135.1155,18.52385,33.5949,1.5705,0.9924,1.6392,60.4931,100,10.5609,0.45915694,0.419500432,74.6562,2,2,2,2,2,2,2,2,2,2,2,2,2,2
节能服务,2009/12/31,55.09616105,6.380253323,8.928975982,43.67423507,14.14521025,7.764956927,-0.559873591,-9.807801061,10.97679135,19.19534623,1.245420338,1.075182348,20.45043333,78.50345,13.74463333,33.14813333,1.377666667,0.706766667,0.9863,67.81283333,96.1801,36.58386667,0.411694365,0.318553215,19.0174,4,4,4,4,4,3,3,3,3,3,3,3,3,3
节能服务,2010/12/31,114.8295052,14.20161792,26.41853569,81.93478618,31.08604395,16.88442602,-4.26729563,-23.55555782,33.75339851,38.91200786,2.528586367,2.449601041,17.9504,77.8274,9.003633333,18.3525,3.401733333,2.667366667,1.1774,49.58933333,94.9914,25.20103333,2.251337741,2.126855535,80.70356667,5,4,4,4,4,3,3,3,3,3,3,3,3,3
节能服务,2011/12/31,91.97664854,15.6427178,20.31367557,67.21242866,32.52124098,16.87852319,1.095892776,-7.456790197,18.33211521,43.39781827,2.876111093,3.032544467,11.2302,52.4294,11.60226,24.00518,1.33396,0.94032,3.65974,63.91958,96.53144,35.00828,0.427394611,0.387659909,5.379166667,9,8,8,8,8,7,7,6,6,5,5,5,5,5
节能服务,2012/12/31,17.21002738,5.40629299,7.792100688,9.183180909,5.018495331,-0.38779766,-0.211811598,-1.856349914,3.081349355,8.569143398,1.14402777,1.03623437,15.51176667,61.99993333,14.72608333,25.09523333,1.953066667,1.543733333,3.302466667,48.0708,96.91403333,23.28475,0.63793013,0.569303771,25.081175,9,8,8,8,8,7,7,7,7,7,7,7,7,6
节能服务,2013/12/31,12.87624148,1.590983503,5.488926081,7.297549981,4.228379619,2.637396117,-1.023680466,-0.016147461,0.510456163,6.033941296,0.726026078,0.689445112,13.43833333,6.9318,9.568522222,15.13828889,2.004977778,1.551188889,5.300544444,51.83922222,81.75357778,26.59678889,0.363236691,0.276299703,26.94598333,11,11,11,11,11,10,10,10,10,9,9,9,9,9
节能服务,2014/12/31,101.9198787,8.173426379,20.63353282,73.92786217,39.29559319,31.12216681,3.551314947,-1.045600922,-3.830852187,44.40535793,0.615103357,0.542251045,6.4573,15.06512857,5.894742857,9.368157143,1.430328571,1.059885714,3.367328571,57.10184286,90.58037143,36.96914286,0.287842133,0.224598191,98.71134,12,12,12,12,12,11,11,11,11,10,10,8,8,7
节能服务,2015/12/31,29.50431816,3.804828835,10.84216599,17.02390359,9.263791618,5.458962784,-0.803153752,-2.722603154,4.647416343,8.860307679,1.172845091,1.089877901,13.08698889,39.00336667,10.17718889,17.24961111,1.737977778,1.334388889,4.880633333,49.61753333,84.11862222,29.72811111,0.498080715,0.416793542,6.7082,12,12,12,12,12,12,12,12,12,11,11,10,10,9
节能服务,2016/12/31,114.1270947,13.38958068,27.47120655,78.17731366,44.86263014,31.47304946,1.641417772,-1.327168533,3.020404427,42.34590667,1.711986159,1.834960244,9.7314625,19.3556375,6.479275,6.57785,1.492425,1.1507625,4.6675125,54.0108625,74.346175,41.2723125,0.414713037,0.243448453,9.7701,11,11,11,11,11,10,10,9,9,8,8,8,8,8
节能服务,2017/12/31,112.300243,16.26834588,43.170087,69.13015603,37.86915321,21.60080734,2.234503542,-2.673548141,3.035257395,38.51509901,2.157239681,1.413254082,6.270728571,15.11994286,3.340128571,4.330128571,1.783314286,1.589457143,6.850642857,52.85072857,69.04241429,39.53155714,0.638074152,0.490471521,2.788183333,10,10,10,10,10,10,10,10,10,9,9,9,9,7
证券,2003/12/31,17.43338388,2.85765427,10.54096388,6.51736617,4.421079201,1.563424931,1.962455968,-1.276160186,0.397697708,24.27581526,0.505631859,0.357951757,2.612166667,24.03043333,2.807333333,2.839666667,1.214833333,0.983633333,10.41363333,38.06083333,95.29923333,31.81233333,0.540304048,0.390144605,2.33505,8,7,7,5,5,5,5,5,5,4,4,3,3,3
证券,2004/12/31,11.27249653,2.437194725,5.92519383,5.080693845,3.196747251,0.759552526,0.558932341,-0.167645723,0.260706229,18.88349853,0.024932497,-0.082902678,-3.61206,11.06674,2.76022,0.30862,1.14154,0.8108,7.02642,43.78008,90.39324,37.60842,0.459497811,0.423620035,7.354075,8,8,8,8,8,8,8,7,7,6,6,6,6,5
